FALSE_DATA,ageAtBirth,ageAtQ,ethnicity,marital,rural,edu,occClass,income,imd,home,belief,identity,identity_denom,attend,lca,climateChanging,climateConcern,climateHumans,climateAction,travel,waste,energy,buy,airTravel,elecCar,localFood,recycle,plastic,sustainable,insulation,solar,veg,trees,avoidFossil,children,otherAction,meatDairy,totalActions,totalActions_reduced
FALSE_DATA,39,69,White,Married,Rural,A level,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,Climate,ClimateOther,ClimateOther,ClimateOther,Other,No,ClimateOther,ClimateOther,ClimateOther,ClimateOther,ClimateOther,ClimateOther,Other,ClimateOther,Climate,No,No,ClimateOther,13,11
FALSE_DATA,29,59,White,Married,Urban,Degree,I,>400,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,No,Climate,Other,Other,Other,No,Other,Other,Climate,No,Other,No,Other,Other,No,No,NA,Other,2,2
FALSE_DATA,33,63,White,Married,Urban,Degree,II,>400,Quintile 2,Owned/Mortgaged,Not sure,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Climate,Climate,No,No,Climate,Climate,Climate,Climate,Climate,No,No,No,No,No,NA,ClimateOther,9,8
FALSE_DATA,45,76,White,Married,Urban,CSE/None,III (manual),200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for some of it",Not sure,Other,Climate,Climate,No,No,Other,No,Climate,Climate,No,Climate,No,No,No,No,No,No,No,5,4
FALSE_DATA,38,67,White,Married,Urban,O level,III (manual),200 - 299,Quin. 1/Least deprived,Rented,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,ClimateOther,Climate,Climate,NA,No,Climate,Climate,Climate,Climate,ClimateOther,No,No,No,No,No,No,No,ClimateOther,NA,NA
FALSE_DATA,39,69,White,Married,Urban,Degree,II,>400,Quintile 2,Owned/Mortgaged,Yes,Christian,CofE,Regular,Highly religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,No,Climate,Other,No,Climate,Climate,Climate,Climate,No,No,Climate,No,No,No,No,Other,7,6
FALSE_DATA,28,59,White,Married,Urban,CSE/None,III (manual),200 - 299,Quintile 2,Owned/Mortgaged,No,NA,NA,Occasional/None,Atheist,Yes definitely,Not very concerned,"Yes, for some of it",No,Other,Other,Other,Other,Other,No,Climate,Climate,Climate,Climate,Other,No,No,No,No,No,NA,No,4,4
FALSE_DATA,35,65,White,Married,Rural,CSE/None,II,200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,Catholic,Occasional/None,Agnostic,Yes probably,Very concerned,"Yes, for most of it",Yes,No,Climate,No,No,No,Climate,Climate,Climate,Climate,Climate,Other,No,Other,No,No,No,No,Other,6,5
FALSE_DATA,33,63,White,Sep/Div/Widow,Urban,CSE/None,IV/V,200 - 299,Quintile 2,Council/HA,Yes,Christian,CofE,Occasional/None,Agnostic,Yes probably,Somewhat concerned,"Yes, for most of it",Not sure,No,Other,Other,No,No,No,Other,Other,Other,No,Climate,No,Other,Other,No,No,NA,No,1,0
FALSE_DATA,26,57,White,Married,Urban,O level,IV/V,300 - 399,Quintile 3,Owned/Mortgaged,Yes,Christian,Catholic,Regular,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,Climate,Climate,Climate,Climate,No,No,Climate,Climate,Climate,NA,No,No,No,No,No,No,No,No,NA,NA
FALSE_DATA,29,59,White,Married,Urban,O level,III (non-manual),100 - 199,Quintile 4,Owned/Mortgaged,No,Christian,CofE,Regular,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,Other,Other,Other,Climate,Other,No,ClimateOther,ClimateOther,No,ClimateOther,Climate,No,No,No,No,No,No,No,5,4
FALSE_DATA,28,57,White,Married,Urban,Degree,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Regular,Highly religious,Yes probably,Somewhat concerned,"Yes, for some of it",Not sure,Other,Climate,Other,Other,No,Other,No,Climate,Climate,No,Other,No,No,No,No,No,No,No,3,3
FALSE_DATA,30,61,White,Married,Urban,A level,II,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,Other,Regular,Highly religious,Yes probably,Very concerned,"Yes, for some of it",Yes,No,Other,Other,No,No,No,No,Other,No,Other,No,Other,Other,Other,No,No,No,No,0,0
FALSE_DATA,32,62,White,Married,Urban,A level,II,200 - 299,Quintile 3,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,Climate,ClimateOther,No,No,No,Other,Climate,Climate,No,No,No,No,No,Climate,No,No,ClimateOther,7,7
FALSE_DATA,24,54,White,Married,Urban,CSE/None,III (non-manual),100 - 199,Quintile 2,Other,No,Christian,Catholic,Occasional/None,Atheist,Yes probably,Very concerned,"Yes, for some of it",Yes,Climate,Climate,Other,No,No,Climate,Climate,Climate,Climate,No,Other,No,No,No,Climate,No,NA,No,7,6
FALSE_DATA,33,62,White,Married,Urban,Degree,II,>400,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",No,No,Climate,Other,Climate,No,No,No,Climate,Climate,Climate,No,No,Other,No,No,No,NA,No,5,5
FALSE_DATA,37,68,White,Married,Urban,O level,III (manual),>400,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,Climate,Climate,Climate,Climate,Climate,Climate,Climate,ClimateOther,Climate,Climate,No,No,No,No,No,No,No,Climate,11,9
FALSE_DATA,38,67,White,Married,Urban,O level,III (manual),>400,Quintile 4,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,Climate,Climate,Climate,Climate,No,No,NA,ClimateOther,ClimateOther,ClimateOther,Climate,NA,Other,No,No,No,NA,No,NA,NA
FALSE_DATA,43,73,White,Married,Urban,Degree,IV/V,>400,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes probably,Somewhat concerned,"Yes, for most of it",No,No,Other,No,No,No,No,No,Other,No,No,No,No,No,No,No,No,NA,Other,0,0
FALSE_DATA,44,74,White,Married,Urban,Degree,III (non-manual),>400,Quintile 3,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",Yes,NA,Climate,Other,No,Climate,Other,Other,Climate,Climate,Other,No,No,No,No,No,No,NA,No,NA,NA
FALSE_DATA,28,58,White,Married,Urban,Degree,II,300 - 399,Quintile 3,Owned/Mortgaged,Yes,Christian,CofE,Regular,Highly religious,Yes definitely,Somewhat concerned,"Yes, for all of it",No,No,Climate,Other,Other,Other,No,No,Other,Climate,No,No,No,No,No,No,No,NA,No,2,2
FALSE_DATA,35,65,White,Married,Urban,Degree,III (non-manual),>400,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,No,Other,Other,No,No,No,Other,Other,Other,Other,Other,No,Other,No,No,No,No,Other,0,0
FALSE_DATA,33,62,White,Married,Rural,Degree,I,300 - 399,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for some of it",No,No,Other,Other,No,No,No,Other,Other,Other,No,Other,No,Other,No,No,No,No,Other,0,0
FALSE_DATA,24,54,White,Married,Urban,O level,III (non-manual),300 - 399,Quintile 3,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,Climate,ClimateOther,Climate,Climate,No,Climate,Climate,Climate,Climate,Climate,No,Other,No,Climate,No,No,Climate,12,10
FALSE_DATA,25,54,White,Married,Urban,A level,II,300 - 399,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes probably,Not very concerned,"Yes, for some of it",No,Other,Other,No,Other,No,No,Other,Other,No,No,Other,No,No,Other,No,No,NA,No,0,0
FALSE_DATA,32,63,White,Married,Urban,A level,III (manual),200 - 299,Quintile 4,Owned/Mortgaged,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,No,No,No,No,No,Climate,Climate,No,No,No,No,No,No,No,No,No,3,3
FALSE_DATA,34,64,White,Married,Urban,Degree,II,300 - 399,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Not sure,Other,Climate,Climate,No,No,No,ClimateOther,ClimateOther,Climate,Other,ClimateOther,No,Other,ClimateOther,No,No,No,No,7,6
FALSE_DATA,27,57,White,Married,Urban,A level,II,300 - 399,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for all of it",Yes,No,Climate,No,Climate,No,No,Other,Climate,Climate,Climate,No,No,No,No,No,No,No,No,5,5
FALSE_DATA,29,58,White,Married,Urban,A level,II,>400,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Not sure,Other,ClimateOther,ClimateOther,Climate,Climate,No,No,Other,Climate,Climate,Climate,No,No,No,Climate,No,No,Other,8,6
FALSE_DATA,31,62,White,Married,Urban,O level,III (manual),300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Not very concerned,"Yes, for some of it",No,No,Other,Other,Other,No,No,Other,Other,Other,No,Other,Other,No,No,No,No,No,No,0,0
FALSE_DATA,32,61,White,Married,Urban,A level,II,>400,Quintile 4,Owned/Mortgaged,No,Christian,CofE,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",No,Climate,Climate,ClimateOther,Climate,Climate,No,No,Climate,Climate,Climate,Climate,No,No,No,No,No,No,No,9,7
FALSE_DATA,36,66,White,Never married,Urban,A level,III (manual),200 - 299,Quintile 4,Owned/Mortgaged,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for some of it",Yes,No,Climate,Climate,Climate,No,No,No,Climate,Climate,Climate,No,No,No,No,No,No,No,No,6,6
FALSE_DATA,30,60,White,Married,Urban,CSE/None,II,200 - 299,Quintile 4,Owned/Mortgaged,Yes,Christian,CofE,Regular,Highly religious,Probably not,Not at all concerned,"Yes, for most of it",Not sure,No,Other,No,No,No,No,Other,Other,Other,No,Other,No,No,Other,No,No,NA,No,0,0
FALSE_DATA,32,61,White,Married,Urban,O level,II,200 - 299,Quintile 4,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Not sure,No,Climate,Climate,Climate,No,No,No,Climate,Climate,Climate,No,No,No,No,No,No,No,No,6,6
FALSE_DATA,31,61,White,Married,Urban,Degree,III (non-manual),300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for all of it",Not sure,Other,Other,Climate,Other,No,No,Other,Climate,Climate,Climate,Climate,No,No,Other,No,No,No,Other,5,4
FALSE_DATA,33,64,White,Married,Urban,Degree,I,>400,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Regular,Highly religious,Yes definitely,Very concerned,"Yes, for most of it",Not sure,Climate,NA,Other,No,Climate,No,Climate,Climate,Climate,Climate,No,No,Climate,No,No,No,No,Climate,NA,NA
FALSE_DATA,37,67,White,Married,Urban,Degree,III (non-manual),>400,Quintile 3,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,Climate,Climate,Climate,Climate,Climate,Climate,Climate,Climate,Climate,No,No,Climate,Climate,Climate,No,No,Climate,14,11
FALSE_DATA,44,75,White,Sep/Div/Widow,Urban,Vocational,II,200 - 299,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for some of it",Not sure,Climate,Other,No,Other,Climate,No,Other,Other,Other,Other,Climate,NA,No,No,No,No,NA,Other,NA,1
FALSE_DATA,28,59,White,Married,Urban,A level,III (manual),>400,Quintile 3,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for all of it",Yes,No,Climate,NA,No,No,No,ClimateOther,Climate,No,ClimateOther,Other,No,Other,No,No,No,No,No,NA,NA
FALSE_DATA,37,67,White,Married,Urban,A level,II,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,Climate,Climate,Climate,Climate,No,Climate,Climate,Other,Climate,Climate,Climate,No,Climate,Climate,No,No,ClimateOther,13,10
FALSE_DATA,31,61,White,Married,Urban,Degree,II,>400,Quintile 4,Owned/Mortgaged,Not sure,Christian,Other,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,Climate,No,Other,Other,Climate,Other,Climate,Climate,Climate,No,No,Other,Other,No,No,NA,ClimateOther,7,6
FALSE_DATA,33,63,White,Married,Urban,Vocational,II,300 - 399,Quintile 3,Owned/Mortgaged,Yes,Christian,Other,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,Other,No,Climate,Other,No,No,Climate,Climate,Climate,No,ClimateOther,No,Other,Other,No,No,No,Other,5,4
FALSE_DATA,40,70,White,Never married,Rural,O level,III (non-manual),300 - 399,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes probably,Not very concerned,"Yes, for most of it",Not sure,No,Other,Other,Other,Other,No,Climate,Other,Climate,Climate,No,No,Climate,Other,No,No,No,Other,4,3
FALSE_DATA,34,63,White,Married,Urban,O level,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,Climate,Climate,Climate,No,No,Climate,Climate,Climate,Climate,No,No,No,Climate,No,No,No,ClimateOther,10,10
FALSE_DATA,34,64,White,Sep/Div/Widow,Urban,Degree,I,>400,Quintile 3,Owned/Mortgaged,Not sure,Christian,Catholic,Occasional/None,Atheist,Yes definitely,Not very concerned,"Yes, for some of it",Not sure,No,No,No,Other,No,Other,Other,Other,No,No,No,No,Other,No,No,No,NA,Other,0,0
FALSE_DATA,43,73,White,Never married,Rural,O level,III (manual),100 - 199,Quintile 2,Council/HA,Not sure,None,None,Occasional/None,Agnostic,Yes probably,Not very concerned,Not at all,Not sure,Other,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0
FALSE_DATA,35,65,White,Married,Urban,Degree,I,>400,Quintile 2,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,Climate,Climate,Climate,Climate,Climate,Other,Climate,Climate,Climate,Other,No,No,Other,No,No,NA,ClimateOther,10,8
FALSE_DATA,35,66,White,Married,Urban,Vocational,III (manual),200 - 299,Quin. 5/Most deprived,Rented,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes probably,Somewhat concerned,"Yes, for some of it",No,No,Other,No,Other,No,No,Climate,Climate,No,Climate,No,No,Climate,No,No,No,Other,Other,4,3
FALSE_DATA,38,69,White,Married,Urban,Vocational,III (manual),200 - 299,Quintile 4,Owned/Mortgaged,Yes,Christian,Other,Regular,Highly religious,Yes definitely,Not very concerned,"Yes, for some of it",Yes,Climate,Other,Climate,Climate,Climate,No,Climate,Climate,ClimateOther,Climate,No,No,No,Climate,No,No,NA,Climate,10,9
FALSE_DATA,33,62,Other than White,Married,Urban,Degree,I,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,No,ClimateOther,ClimateOther,Climate,No,No,Other,ClimateOther,Climate,No,ClimateOther,No,No,No,No,No,NA,No,6,5
FALSE_DATA,33,63,White,Married,Urban,Degree,II,>400,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",No,Other,Other,Other,Other,Other,No,Other,Other,Other,Other,No,No,Other,No,No,Other,NA,No,0,0
FALSE_DATA,33,63,White,Married,Rural,Degree,I,200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,Climate,Climate,Climate,Climate,Climate,No,No,ClimateOther,ClimateOther,Climate,No,No,No,No,Climate,No,No,Climate,10,9
FALSE_DATA,28,58,White,Married,Urban,O level,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for some of it",Yes,ClimateOther,Other,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,Climate,Climate,No,No,No,No,NA,ClimateOther,11,8
FALSE_DATA,34,64,White,Married,Rural,A level,I,300 - 399,Quintile 2,Owned/Mortgaged,Not sure,Christian,Other,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for most of it",Not sure,Climate,Climate,Climate,Climate,Climate,Climate,Climate,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,No,NA,No,14,10
FALSE_DATA,25,55,White,Married,Rural,CSE/None,II,200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",No,No,No,ClimateOther,No,No,No,Climate,Climate,No,Other,Other,Other,No,No,No,No,No,ClimateOther,4,4
FALSE_DATA,24,54,White,Married,Urban,O level,IV/V,200 - 299,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,Other,Climate,No,No,Climate,No,Climate,Climate,Other,No,Other,No,No,No,No,Other,5,5
FALSE_DATA,39,69,White,Never married,Urban,Degree,I,>400,Quintile 4,Owned/Mortgaged,Yes,Christian,CofE,Regular,Highly religious,Yes definitely,Very concerned,"Yes, for some of it",Yes,Other,Other,Climate,Other,Climate,Climate,Other,Climate,Climate,Climate,No,No,Other,Other,Climate,No,No,Other,7,5
FALSE_DATA,29,59,White,Married,Urban,O level,II,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Agnostic,Yes probably,Somewhat concerned,"Yes, for some of it",Not sure,Other,No,No,No,Other,Other,No,Other,Climate,No,Other,No,No,No,No,No,No,No,1,1
FALSE_DATA,28,58,White,Married,Rural,O level,II,200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes probably,Not very concerned,"Yes, for most of it",No,No,Other,Other,Other,No,No,No,Other,No,No,No,Other,No,No,No,No,NA,No,0,0
FALSE_DATA,33,63,White,Married,Urban,CSE/None,III (manual),200 - 299,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Not sure,No,No,No,No,No,No,No,Climate,Climate,No,Climate,Climate,Other,No,Climate,No,No,No,5,3
FALSE_DATA,28,57,White,Married,Urban,CSE/None,III (manual),100 - 199,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for all of it",Not sure,No,No,No,No,No,No,Other,No,No,No,Other,No,Other,Other,No,No,NA,No,0,0
FALSE_DATA,32,61,White,Married,Urban,A level,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,Other,Other,Other,Climate,Other,No,Climate,Climate,Climate,Other,No,No,No,No,No,No,NA,Climate,5,5
FALSE_DATA,34,64,White,Married,Urban,Degree,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,Other,Regular,Highly religious,Yes definitely,Very concerned,"Yes, for most of it",Not sure,No,Other,Other,Other,Other,No,Other,Climate,Climate,Other,No,No,No,Other,No,No,NA,Other,2,2
FALSE_DATA,46,75,White,Married,Urban,Degree,I,>400,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for most of it",Yes,Climate,Climate,Climate,Climate,Other,No,Climate,Climate,No,Climate,Climate,No,No,No,No,No,NA,Other,8,7
FALSE_DATA,34,64,White,Married,Urban,Vocational,III (non-manual),300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes maybe,Not very concerned,"Yes, for some of it",No,No,Other,Other,No,No,No,Other,Other,No,Other,No,No,No,Climate,No,No,No,No,1,1
FALSE_DATA,33,63,White,Married,Urban,Degree,I,>400,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,Climate,No,ClimateOther,No,No,Climate,Climate,Climate,No,No,Other,No,No,No,No,Other,6,5
FALSE_DATA,29,59,White,Married,Urban,A level,II,100 - 199,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,No,Other,No,No,No,No,Other,Other,Other,No,Other,No,No,Other,No,No,NA,No,0,0
FALSE_DATA,32,62,White,Married,Urban,Degree,III (manual),100 - 199,Quintile 4,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for most of it",No,Climate,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,Climate,No,Other,Other,Climate,No,NA,Climate,12,10
FALSE_DATA,33,63,White,Married,Urban,O level,III (manual),300 - 399,Quintile 4,Owned/Mortgaged,Yes,Christian,Other,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for most of it",Not sure,Other,Other,Other,No,Other,Other,No,Other,Other,Other,No,No,No,Other,No,No,No,No,0,0
FALSE_DATA,38,69,White,Married,Urban,A level,III (non-manual),300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,ClimateOther,Climate,Climate,Climate,Climate,No,Other,Climate,Climate,Climate,Climate,No,Other,Other,Climate,No,NA,No,10,8
FALSE_DATA,27,57,White,Married,Urban,CSE/None,III (non-manual),200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,Other,Occasional/None,Agnostic,Yes probably,Somewhat concerned,"Yes, for all of it",Yes,No,ClimateOther,Other,No,No,ClimateOther,Other,Other,ClimateOther,No,Other,No,No,No,No,No,NA,No,3,2
FALSE_DATA,32,62,White,Married,Urban,Degree,II,300 - 399,Quintile 3,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,ClimateOther,ClimateOther,ClimateOther,ClimateOther,ClimateOther,No,ClimateOther,ClimateOther,ClimateOther,ClimateOther,ClimateOther,No,Other,No,No,No,No,Other,10,8
FALSE_DATA,34,65,White,Married,Urban,Degree,I,>400,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for most of it",No,No,Other,Climate,No,No,No,Other,Other,Other,Other,Other,No,Other,No,No,No,No,No,1,1
FALSE_DATA,32,62,White,Married,Urban,Degree,II,300 - 399,Quintile 2,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes maybe,Somewhat concerned,"Yes, for some of it",Yes,Other,Other,Climate,Other,Other,No,Climate,Climate,Climate,No,Climate,No,No,No,No,No,No,No,5,4
FALSE_DATA,31,60,White,Never married,Urban,A level,III (manual),200 - 299,Quintile 2,Owned/Mortgaged,No,None,None,Regular,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,No,No,No,No,Other,No,No,No,8,7
FALSE_DATA,30,60,White,Married,Rural,Degree,I,>400,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for some of it",Yes,Climate,No,No,NA,No,No,Climate,Climate,No,No,No,No,No,No,Climate,No,No,ClimateOther,NA,NA
FALSE_DATA,29,59,White,Married,Urban,Degree,II,<100,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,Other,Climate,Other,NA,ClimateOther,No,No,Climate,No,ClimateOther,Other,Other,Other,No,No,No,ClimateOther,Climate,NA,NA
FALSE_DATA,32,62,White,Married,Urban,Degree,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Regular,Highly religious,Yes probably,Somewhat concerned,"Yes, for most of it",Not sure,Other,No,No,No,No,Other,Other,No,Other,No,Other,No,Other,No,No,No,NA,No,0,0
FALSE_DATA,34,63,White,Married,Urban,A level,II,>400,Quintile 3,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,ClimateOther,ClimateOther,ClimateOther,Other,No,No,No,ClimateOther,ClimateOther,No,ClimateOther,No,No,Other,No,No,NA,No,6,5
FALSE_DATA,32,62,White,Married,Urban,Degree,I,>400,Quin. 1/Least deprived,Owned/Mortgaged,No,Christian,CofE,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Other,Other,Climate,No,No,Climate,Climate,Climate,Climate,No,Climate,No,No,No,No,No,No,6,5
FALSE_DATA,27,57,White,Married,Urban,A level,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes probably,Not very concerned,"Yes, for most of it",No,No,Other,No,Climate,Other,No,Other,Other,Other,Other,No,No,Other,Other,No,No,NA,No,1,1
FALSE_DATA,29,59,White,Married,Urban,A level,II,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Regular,Highly religious,Yes definitely,Somewhat concerned,"Yes, for all of it",Yes,Climate,Climate,Climate,NA,ClimateOther,No,Other,Other,Climate,No,Other,No,No,Other,No,No,NA,ClimateOther,NA,NA
FALSE_DATA,35,64,White,Married,Rural,A level,III (non-manual),200 - 299,Quintile 3,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,No,Climate,Other,No,Climate,Climate,Climate,Climate,No,No,Climate,No,Climate,No,NA,Other,8,7
FALSE_DATA,27,57,White,Married,Urban,O level,II,100 - 199,Quin. 5/Most deprived,Rented,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",No,Climate,Other,Other,Other,Climate,No,No,ClimateOther,Other,Other,Other,NA,Other,No,Climate,No,No,Climate,NA,4
FALSE_DATA,32,62,White,Married,Urban,Degree,I,>400,Quin. 1/Least deprived,Rented,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,No,Climate,Other,Other,Other,No,Other,Climate,Climate,Other,Other,No,No,Other,No,No,No,Other,3,3
