FALSE_DATA,ageAtBirth,ageAtQ,ethnicity,marital,rural,edu,occClass,income,imd,home,belief,identity,identity_denom,attend,lca,climateChanging,climateConcern,climateHumans,climateAction,travel,waste,energy,buy,airTravel,elecCar,localFood,recycle,plastic,sustainable,insulation,solar,veg,trees,avoidFossil,children,otherAction,meatDairy,totalActions,totalActions_reduced
FALSE_DATA,25,55,White,Married,Urban,O level,IV/V,200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,Catholic,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,No,Climate,Climate,Other,No,No,No,Climate,No,No,No,No,No,No,No,No,NA,No,3,3
FALSE_DATA,28,57,White,Married,Urban,O level,III (non-manual),300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,No,Climate,No,No,Climate,Climate,Climate,Climate,No,No,No,No,No,No,No,No,6,6
FALSE_DATA,34,63,White,Married,Urban,O level,IV/V,100 - 199,Quintile 4,Council/HA,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes probably,Somewhat concerned,"Yes, for some of it",No,No,Other,Other,No,No,No,Other,Climate,No,No,No,No,No,No,No,No,NA,No,1,1
FALSE_DATA,29,59,White,Married,Urban,Degree,I,200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,No,No,Climate,Climate,No,No,No,Climate,12,10
FALSE_DATA,31,60,White,Married,Urban,A level,II,200 - 299,Quintile 2,Owned/Mortgaged,Yes,Christian,Catholic,Regular,Highly religious,Yes definitely,Very concerned,"Yes, for all of it",Not sure,Other,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,Climate,No,No,No,No,NA,NA,Climate,10,8
FALSE_DATA,24,55,White,Married,Urban,O level,III (non-manual),200 - 299,Quintile 2,Owned/Mortgaged,No,Christian,CofE,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Climate,Climate,Other,No,No,Climate,Climate,Climate,No,No,No,No,Climate,No,No,No,7,7
FALSE_DATA,28,59,White,Married,Urban,O level,III (non-manual),200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,Other,Climate,No,No,No,Climate,Climate,Climate,Climate,No,Climate,Climate,No,No,NA,Other,8,6
FALSE_DATA,35,65,White,Married,Urban,A level,III (non-manual),300 - 399,Quintile 2,Owned/Mortgaged,Not sure,Christian,Other,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for some of it",Not sure,No,Climate,No,Climate,Climate,No,Climate,Climate,Climate,Climate,Climate,No,Climate,No,No,No,NA,Climate,10,7
FALSE_DATA,24,55,White,Married,Urban,O level,III (non-manual),200 - 299,Quintile 4,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Other,Climate,No,No,Other,Climate,Climate,Climate,Climate,Climate,No,No,No,No,NA,No,7,5
FALSE_DATA,30,61,White,Married,Rural,O level,III (non-manual),200 - 299,Quintile 2,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,No,Climate,Climate,No,Climate,No,No,Climate,Climate,No,No,No,Other,Other,Other,No,No,Other,5,4
FALSE_DATA,28,58,Other than White,Never married,Urban,O level,IV/V,<100,Quintile 4,Council/HA,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,No,Climate,Other,Other,No,No,No,Climate,Climate,No,No,No,No,No,No,No,NA,No,3,3
FALSE_DATA,38,67,White,Married,Urban,A level,II,>400,Quintile 2,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Highly religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,No,Climate,No,No,Climate,Climate,Climate,Climate,No,No,Other,Other,No,No,NA,No,6,6
FALSE_DATA,34,63,White,Never married,Urban,A level,II,300 - 399,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Not sure,Climate,Climate,No,Climate,NA,No,Climate,Climate,Climate,Climate,No,No,No,No,No,No,No,No,NA,7
FALSE_DATA,30,61,White,Married,Urban,O level,III (non-manual),200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Climate,No,Climate,No,No,Climate,Climate,Climate,No,No,No,No,No,No,NA,No,6,5
FALSE_DATA,25,55,White,Married,Urban,A level,III (non-manual),200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Regular,Highly religious,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,No,No,Climate,Climate,NA,No,NA,Other,NA,NA
FALSE_DATA,38,68,White,Sep/Div/Widow,Urban,CSE/None,IV/V,200 - 299,Quin. 5/Most deprived,Owned/Mortgaged,No,None,None,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,Climate,Other,No,No,Climate,Other,No,No,10,8
FALSE_DATA,38,67,White,Sep/Div/Widow,Urban,O level,III (non-manual),300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,No,Christian,CofE,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for some of it",Yes,No,Other,Other,No,No,No,No,No,Other,Other,Other,No,No,No,No,No,NA,No,0,0
FALSE_DATA,33,63,Other than White,Married,Urban,O level,III (non-manual),100 - 199,Quintile 2,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Other,Other,Other,Other,No,No,Other,Other,Other,No,No,Other,Other,No,No,No,Climate,1,1
FALSE_DATA,25,55,White,Married,Rural,CSE/None,III (non-manual),>400,Quintile 2,Owned/Mortgaged,Not sure,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Climate,Other,Other,No,No,Climate,Climate,No,No,No,Other,No,No,No,NA,No,4,4
FALSE_DATA,29,58,White,Married,Urban,Degree,III (non-manual),>400,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,Climate,No,Climate,Climate,No,No,No,Climate,13,10
FALSE_DATA,26,56,White,Married,Urban,O level,III (non-manual),200 - 299,Quintile 3,Owned/Mortgaged,No,Christian,CofE,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Climate,Climate,No,No,NA,Climate,Climate,No,ClimateOther,No,Other,Other,Climate,No,NA,Climate,NA,NA
FALSE_DATA,23,53,White,Married,Urban,A level,II,200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,Climate,Other,No,No,Climate,Climate,Climate,Climate,No,No,Other,Other,Climate,No,NA,No,7,7
FALSE_DATA,33,62,White,Married,Urban,A level,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,Other,No,No,No,No,No,No,Other,8,7
FALSE_DATA,28,57,White,Never married,Urban,Degree,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for some of it",Yes,Other,Climate,Climate,Climate,Other,No,Climate,Climate,Climate,No,Climate,Climate,No,No,No,No,NA,Other,8,6
FALSE_DATA,23,53,White,Married,Urban,O level,IV/V,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,No,Christian,CofE,Occasional/None,Atheist,Yes definitely,Not very concerned,"Yes, for some of it",Not sure,No,Other,Other,No,Other,No,Other,Other,Other,Other,No,No,No,No,No,No,No,No,0,0
FALSE_DATA,33,62,White,Married,Rural,Degree,II,300 - 399,Quintile 3,Owned/Mortgaged,No,Christian,CofE,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,Other,Other,NA,No,No,Other,Other,Other,Other,Other,No,No,Other,Other,No,No,Other,NA,NA
FALSE_DATA,30,60,White,Married,Urban,Degree,II,200 - 299,Quintile 2,Owned/Mortgaged,Yes,Christian,Other,Occasional/None,Highly religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,Climate,Climate,Other,No,Other,Climate,Climate,Climate,No,No,No,No,No,No,NA,No,6,6
FALSE_DATA,34,64,White,Married,Urban,O level,III (manual),200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,Other,Occasional/None,Highly religious,Yes definitely,Somewhat concerned,"Yes, for all of it",No,ClimateOther,Climate,Climate,No,No,No,Climate,Climate,Climate,Climate,No,No,No,Climate,No,No,No,Climate,9,9
FALSE_DATA,39,70,White,Married,Urban,A level,II,<100,Quintile 2,Owned/Mortgaged,Yes,Christian,CofE,Regular,Highly religious,Yes probably,Very concerned,"Yes, for all of it",Yes,No,Climate,Other,No,No,No,No,Climate,Climate,Other,Other,No,Other,Other,No,No,NA,Other,3,3
FALSE_DATA,29,59,White,Married,Urban,O level,III (non-manual),<100,Quin. 5/Most deprived,Owned/Mortgaged,No,Christian,CofE,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,Climate,Climate,Other,No,ClimateOther,Other,Climate,Climate,No,No,ClimateOther,No,No,No,NA,ClimateOther,8,7
FALSE_DATA,37,68,White,Sep/Div/Widow,Rural,A level,II,>400,Quintile 3,Owned/Mortgaged,No,NA,NA,NA,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Climate,No,No,No,Other,Other,Climate,Other,No,No,Other,No,No,No,No,No,3,3
FALSE_DATA,30,59,White,Never married,Urban,CSE/None,III (non-manual),100 - 199,Quintile 4,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for all of it",Yes,No,Climate,Other,Other,Other,No,Climate,Climate,Climate,Other,Climate,No,No,No,No,No,NA,No,5,4
FALSE_DATA,29,58,White,Married,Urban,Degree,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,Catholic,Regular,Highly religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,Climate,Climate,Climate,Climate,No,No,Climate,No,Climate,Climate,No,No,Other,No,No,No,No,Climate,8,8
FALSE_DATA,25,55,White,Married,Urban,Vocational,II,300 - 399,Quintile 4,Owned/Mortgaged,No,Christian,CofE,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",Not sure,No,Other,Other,No,No,No,No,Other,Other,No,Other,Other,No,No,No,No,No,No,0,0
FALSE_DATA,42,74,White,Married,Rural,Vocational,II,200 - 299,Quintile 2,Owned/Mortgaged,Yes,Christian,Other,Regular,Moderately religious,Yes probably,Somewhat concerned,"Yes, for some of it",Yes,Climate,Climate,Climate,No,No,No,Other,Climate,Climate,Climate,No,No,No,No,Climate,No,NA,Other,7,7
FALSE_DATA,31,61,White,Married,Urban,Degree,II,200 - 299,Quin. 1/Least deprived,Rented,Yes,Christian,Other,Regular,Highly religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,Climate,Other,Other,Climate,Other,No,Climate,Climate,Climate,Climate,No,No,Climate,Climate,Climate,No,No,Climate,10,9
FALSE_DATA,21,51,White,Married,Urban,O level,III (non-manual),100 - 199,Quin. 5/Most deprived,Rented,Yes,Christian,CofE,Occasional/None,Moderately religious,Probably not,Not very concerned,"Yes, for most of it",No,No,No,No,No,No,No,No,No,No,No,Climate,No,No,No,No,No,No,No,1,0
FALSE_DATA,25,54,White,Sep/Div/Widow,Urban,O level,IV/V,100 - 199,Quin. 5/Most deprived,Council/HA,Not sure,Christian,CofE,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Not sure,Climate,Climate,No,Climate,No,No,Climate,Climate,Climate,Climate,No,No,Other,Other,No,No,No,Other,7,7
FALSE_DATA,32,62,White,Married,Urban,CSE/None,III (non-manual),200 - 299,Quintile 3,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,Climate,Climate,No,No,Climate,Climate,Climate,Climate,No,No,No,Other,No,No,No,Climate,8,8
FALSE_DATA,31,61,White,Married,Urban,A level,III (non-manual),>400,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Regular,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,No,Climate,No,No,Climate,Climate,Climate,Climate,No,No,No,No,No,Other,NA,No,6,6
FALSE_DATA,26,56,White,Married,Urban,A level,II,300 - 399,Quintile 2,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for some of it",Not sure,No,Climate,Climate,Climate,Other,No,Climate,Climate,Other,Climate,No,No,No,No,No,No,NA,NA,NA,NA
FALSE_DATA,34,64,White,Married,Urban,Degree,I,>400,Quintile 3,Owned/Mortgaged,Yes,Christian,CofE,Regular,Highly religious,Yes probably,Somewhat concerned,"Yes, for some of it",No,No,Other,Other,Other,No,No,Other,Other,Other,Other,Other,Other,Other,Other,No,No,No,No,0,0
FALSE_DATA,21,50,White,Married,Rural,O level,III (non-manual),100 - 199,Quintile 3,Rented,Yes,Christian,Other,Occasional/None,Moderately religious,Yes probably,Somewhat concerned,"Yes, for most of it",Yes,No,No,No,No,No,No,Other,Other,NA,No,Other,No,Other,No,No,No,NA,No,NA,NA
FALSE_DATA,24,55,White,Married,Urban,CSE/None,III (non-manual),200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,No,Christian,CofE,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for some of it",Yes,Other,Climate,Other,No,No,No,Other,Other,Other,Other,No,No,No,Climate,No,No,No,No,2,2
FALSE_DATA,34,65,White,Married,Urban,A level,II,300 - 399,Quintile 2,Owned/Mortgaged,Yes,Christian,Other,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,ClimateOther,Climate,ClimateOther,ClimateOther,Other,No,ClimateOther,ClimateOther,ClimateOther,ClimateOther,ClimateOther,No,ClimateOther,ClimateOther,Climate,No,No,Other,12,10
FALSE_DATA,31,62,White,Married,Urban,A level,III (non-manual),>400,Quintile 2,Owned/Mortgaged,No,Christian,CofE,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for some of it",No,No,Other,Other,Other,Other,No,Other,Other,Other,Other,No,No,No,No,No,No,NA,No,0,0
FALSE_DATA,41,71,White,Married,Urban,A level,II,>400,Quintile 3,Owned/Mortgaged,Yes,None,None,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for some of it",Not sure,No,Other,No,Other,Climate,Climate,Climate,Climate,Other,Other,No,No,No,Climate,No,No,NA,Other,5,3
FALSE_DATA,32,62,White,Married,Urban,A level,II,300 - 399,Quintile 3,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Atheist,Yes maybe,Somewhat concerned,"Yes, for some of it",Yes,No,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,Climate,Climate,Other,Other,Climate,No,NA,Other,11,8
FALSE_DATA,33,63,White,Married,Urban,Degree,I,>400,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,Climate,Climate,No,Climate,Other,Other,Other,Other,No,No,No,No,No,No,No,NA,NA,NA
FALSE_DATA,39,70,White,Married,Urban,A level,II,200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Regular,Highly religious,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,Other,Climate,Other,Climate,Other,No,Climate,Climate,Climate,No,No,No,Other,Other,No,No,NA,NA,NA,NA
FALSE_DATA,26,55,White,Married,Urban,O level,III (manual),200 - 299,Quintile 2,Owned/Mortgaged,Not sure,Christian,Other,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,No,No,No,No,No,ClimateOther,Other,No,Other,No,No,No,Other,No,No,No,No,1,1
FALSE_DATA,28,58,White,Married,Rural,O level,III (non-manual),300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for all of it",Yes,No,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,Climate,No,Climate,No,No,No,NA,No,10,7
FALSE_DATA,35,65,White,Married,Urban,Degree,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,Climate,Climate,Climate,Climate,No,Climate,Climate,Other,Other,ClimateOther,No,Climate,Climate,Climate,No,NA,NA,NA,NA
FALSE_DATA,28,59,White,Married,Rural,Degree,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for most of it",No,Climate,Climate,Climate,No,Other,Climate,Other,ClimateOther,ClimateOther,ClimateOther,No,No,No,No,ClimateOther,No,No,ClimateOther,9,8
FALSE_DATA,31,60,White,Married,Rural,A level,II,>400,Quintile 2,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Other,Climate,No,Other,Climate,Climate,Climate,Climate,No,No,Other,No,Climate,No,No,Other,7,7
FALSE_DATA,31,61,White,Married,Urban,A level,III (non-manual),300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Not very concerned,"Yes, for most of it",Yes,Other,Other,No,No,Other,Other,No,Other,Climate,No,Climate,No,Other,No,No,No,No,No,2,1
FALSE_DATA,29,60,White,Married,Rural,O level,III (non-manual),>400,Quintile 2,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes maybe,Not very concerned,"Yes, for some of it",Yes,Other,Other,Other,No,No,No,Other,Other,Other,No,No,No,No,No,No,No,NA,No,0,0
FALSE_DATA,32,62,White,Never married,Urban,Degree,I,200 - 299,Quintile 4,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Not very concerned,"Yes, for most of it",Not sure,No,No,Climate,Climate,Climate,No,No,No,Climate,Climate,Other,No,No,No,No,No,No,Other,5,4
FALSE_DATA,29,58,White,Married,Urban,O level,III (non-manual),300 - 399,Quintile 3,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,No,Climate,No,No,Other,Climate,Climate,Climate,No,No,No,No,No,No,No,No,5,5
FALSE_DATA,29,58,White,Married,Urban,A level,III (non-manual),>400,Quintile 3,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,Climate,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,No,No,Climate,No,No,No,NA,Other,10,8
FALSE_DATA,30,60,White,Married,Urban,O level,III (non-manual),100 - 199,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,Other,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Other,Other,NA,No,No,No,No,Other,ClimateOther,Climate,No,Climate,Other,No,No,No,No,NA,NA
FALSE_DATA,21,52,White,Married,Urban,A level,II,100 - 199,Quin. 5/Most deprived,Other,Yes,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",Not sure,Other,Climate,Other,Climate,Climate,No,No,Climate,Climate,Climate,No,No,No,No,No,No,No,No,6,5
FALSE_DATA,28,58,White,Married,Urban,A level,IV/V,>400,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes probably,Very concerned,"Yes, for all of it",Yes,No,Other,No,ClimateOther,No,No,Other,Other,Climate,Climate,No,No,No,No,No,No,NA,No,3,3
FALSE_DATA,29,60,White,Married,Urban,A level,II,100 - 199,Quintile 3,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,Other,Climate,Other,No,Other,No,No,No,No,No,No,No,Other,Other,No,No,No,NA,NA,NA
FALSE_DATA,36,66,White,Never married,Urban,A level,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,Catholic,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,No,No,Other,No,No,No,NA,Other,8,7
FALSE_DATA,41,70,White,Married,Urban,A level,III (non-manual),300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Regular,Highly religious,Yes definitely,Somewhat concerned,"Yes, for some of it",No,No,No,Other,No,No,No,ClimateOther,Climate,Climate,Other,No,No,No,No,No,No,Climate,No,3,3
FALSE_DATA,33,63,White,Married,Urban,Degree,II,>400,Quintile 3,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Not sure,No,ClimateOther,ClimateOther,ClimateOther,Climate,No,ClimateOther,ClimateOther,ClimateOther,ClimateOther,No,No,Other,ClimateOther,Climate,No,No,ClimateOther,11,10
FALSE_DATA,37,68,White,Married,Urban,A level,II,100 - 199,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,Other,Regular,Highly religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,Other,Climate,Climate,Other,Other,No,Other,Other,Climate,Other,Other,No,No,No,No,No,No,Other,3,3
FALSE_DATA,32,62,White,Married,Urban,A level,II,>400,Quintile 2,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for some of it",Not sure,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,NA,No,0,0
FALSE_DATA,30,61,White,Married,Urban,A level,II,>400,Quintile 2,Owned/Mortgaged,Not sure,Christian,CofE,Regular,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",Yes,Other,Climate,Other,Climate,Other,Other,Climate,Climate,Climate,Climate,No,No,Other,No,No,No,No,Climate,7,7
FALSE_DATA,30,61,White,Married,Urban,O level,III (non-manual),100 - 199,Quintile 4,Owned/Mortgaged,Yes,Christian,Other,Regular,Highly religious,Yes probably,Somewhat concerned,Not at all,Not sure,No,Other,Climate,Climate,No,No,Climate,Climate,Climate,Climate,No,No,No,Other,No,No,No,Other,6,6
FALSE_DATA,28,58,White,Sep/Div/Widow,Urban,CSE/None,III (manual),200 - 299,Quintile 3,Owned/Mortgaged,Not sure,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",No,Climate,Climate,Climate,Other,No,Climate,Other,Climate,Climate,Other,No,No,Other,Other,No,No,NA,ClimateOther,7,6
FALSE_DATA,26,56,White,Sep/Div/Widow,Urban,O level,II,100 - 199,Quintile 2,Rented,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes probably,Somewhat concerned,"Yes, for most of it",Yes,No,Other,Other,Other,No,No,Other,Other,Other,No,Other,No,No,No,No,No,NA,Other,0,0
FALSE_DATA,25,54,White,Married,Urban,Vocational,III (non-manual),200 - 299,Quintile 2,Owned/Mortgaged,Yes,Christian,CofE,Regular,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Climate,Other,Other,No,Climate,Climate,Climate,No,No,No,Climate,No,No,No,NA,Other,6,5
FALSE_DATA,28,57,White,Married,Urban,CSE/None,III (non-manual),300 - 399,Quintile 2,Owned/Mortgaged,No,Christian,CofE,Occasional/None,Atheist,Yes maybe,Not at all concerned,"Yes, for most of it",No,Other,Other,No,No,Other,No,Other,Other,Climate,Other,No,No,ClimateOther,Climate,No,No,NA,ClimateOther,4,3
FALSE_DATA,30,60,White,Married,Urban,Degree,III (non-manual),>400,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,Other,Climate,No,Other,Other,No,No,Climate,Climate,Climate,No,No,No,No,No,No,No,No,4,4
FALSE_DATA,30,59,White,Never married,Urban,Degree,I,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for some of it",Not sure,Other,Climate,Climate,Climate,Other,Other,Climate,Climate,Climate,Climate,No,No,Climate,Climate,No,No,No,No,9,8
FALSE_DATA,35,66,White,Never married,Urban,A level,II,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,CofE,Regular,Moderately religious,Yes definitely,Very concerned,"Yes, for most of it",Not sure,Climate,Climate,Climate,Climate,Climate,No,Other,Climate,Climate,No,No,No,Other,Climate,No,No,Climate,Other,8,7
FALSE_DATA,26,56,White,Married,Urban,A level,II,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Other,Climate,Other,No,Other,Climate,Climate,Climate,Other,No,No,No,Climate,No,NA,NA,NA,NA
FALSE_DATA,37,67,White,Married,Urban,Degree,III (non-manual),200 - 299,Quintile 4,Owned/Mortgaged,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for all of it",Not sure,No,Climate,Other,No,No,No,Other,Climate,Climate,No,No,No,Other,Climate,No,No,No,No,4,4
FALSE_DATA,26,57,White,Married,Rural,Vocational,III (non-manual),200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for some of it",Yes,No,Climate,Climate,Other,Other,No,Climate,Climate,Climate,Climate,No,No,No,No,No,No,No,No,6,6
FALSE_DATA,35,65,White,Married,Urban,A level,II,300 - 399,Quintile 4,Owned/Mortgaged,Not sure,Christian,Other,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",Not sure,Climate,Climate,Climate,Climate,Other,Climate,Climate,Climate,Climate,Climate,No,No,No,No,No,Other,No,Other,9,8
FALSE_DATA,32,63,White,Never married,Urban,O level,III (manual),300 - 399,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Not sure,No,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,Climate,No,No,No,Climate,No,NA,Climate,11,9
FALSE_DATA,29,59,White,Never married,Rural,A level,II,300 - 399,Quintile 3,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes probably,Not very concerned,Not at all,Yes,No,No,No,No,No,No,Climate,Climate,Climate,No,No,No,Climate,No,No,No,NA,Other,4,3
